id,name,email,phone,numbers,subject,contact_person,designation,user_id,pipeline_id,stage_id,sources,products,nill,detail,country,labels,order,status,created_by,is_active,is_converted,date,created_at,updated_at,notes
8226,Àtic Barcelona - Coworking y Business Center,http://www.aticgroup.es/,+34 931 59 80 60,,Àtic Barcelona - Coworking y Business Center,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8227,Suitwork coworking community,https://www.facebook.com/suitworkOk,+34 931 24 95 47,,Suitwork coworking community,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8228,CoSarrià | Coworking en Sarrià,https://cosarria.com/,+34 644 16 27 28,,CoSarrià | Coworking en Sarrià,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8229,Sira10 - Coworking Gràcia,https://siradeu.com/,+34 622 66 42 78,,Sira10 - Coworking Gràcia,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8230,Le Suite: Coworking en Sant Cugat,http://www.coworkingsantcugat.com/,+34 626 59 73 99,,Le Suite: Coworking en Sant Cugat,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8231,Hueco by TribuApp - Oficina Diagonal,NULL,+34 938 81 84 09,,Hueco by TribuApp - Oficina Diagonal,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8232,Coworking Guru Lanzarote,https://coworkingguru.com/,+34 683 12 27 10,,Coworking Guru Lanzarote,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8233,"Banama Coliving & Coworking, Surf & Yoga | Casa Roja",https://www.banamacoliving.com/,+31 6 42469339,,"Banama Coliving & Coworking, Surf & Yoga | Casa Roja",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8234,Area0,https://area0.es/es/collaborate/coworking-lanzarote/,+34 658 40 48 90,,Area0,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8235,CoNomad,https://conomad.es/,+34 671 02 67 16,,CoNomad,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8236,The Square Coworking Lanzarote,https://coworkingthesquare.com/,+34 928 81 28 58,,The Square Coworking Lanzarote,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8237,COWORKING LANZAROTE ACTIVAS,https://activas.es/,+34 694 22 87 97,,COWORKING LANZAROTE ACTIVAS,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8238,"colivingandsurfing.com - Coworking & Coliving in Corralejo (Fuerteventura, Canary Island)",https://colivingandsurfing.com/,+34 696 41 60 84,,"colivingandsurfing.com - Coworking & Coliving in Corralejo (Fuerteventura, Canary Island)",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8239,Coworking Digital Lanzarote,https://camaralanzarote.org/servicios/coworking-digital/,+34 928 82 41 61,,Coworking Digital Lanzarote,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8240,WORK SHOP Talleres Creativos,NULL,+34 620 61 03 29,,WORK SHOP Talleres Creativos,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8241,Manglar,https://www.manglar.work/,+34 936 09 07 41,,Manglar,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8242,TuróDiagonal,http://www.turodiagonal.com/,+34 936 34 47 27,,TuróDiagonal,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8243,Coworking en Barcelona - Coworking Platon Diagonal 497,http://www.coworkingplaton.com/,+34 671 48 03 80,,Coworking en Barcelona - Coworking Platon Diagonal 497,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8244,La Lola Coworking creativo en Barcelona,https://www.lalola.barcelona/,+34 607 38 54 18,,La Lola Coworking creativo en Barcelona,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8245,"Spaces - Barcelona, Spaces 22 Arroba Mar",https://www.spacesworks.com/es/barcelona/22-arroba-mar?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,+34 917 93 67 41,,"Spaces - Barcelona, Spaces 22 Arroba Mar",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8246,CreArt Factory - Coworking Artístico,https://creartfactory.com/,+34 932 92 46 13,,CreArt Factory - Coworking Artístico,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8247,Co23 - Espai Coworking,http://www.co23.cat/,+34 644 80 72 94,,Co23 - Espai Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8248,Nexus Coworking & Salas de reuniones en Barcelona,https://nexuscoworking.barcelona/,+34 644 11 05 94,,Nexus Coworking & Salas de reuniones en Barcelona,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8249,Acla Coworking,https://aclacoworking.com/,+34 936 67 22 85,,Acla Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8250,Home Work Coworking,https://www.homeworkcoworking.com/,+34 699 95 64 14,,Home Work Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8251,Coworking Office,https://coworkingoffice.es/,+34 622 54 87 60,,Coworking Office,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8252,Coloured Seeds Coworking Space,https://colouredseeds.space/,+34 607 76 59 85,,Coloured Seeds Coworking Space,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8253,Coworking i lloguer de despatxos a Vilanova i la Geltrú | EspaiZ Cowork,https://www.espaiz.cat/,+34 937 68 22 46,,Coworking i lloguer de despatxos a Vilanova i la Geltrú | EspaiZ Cowork,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8254,Coworking en Barcelona - Coworking Platon Diagonal 459,http://www.coworkingplaton.com/,+34 671 48 03 80,,Coworking en Barcelona - Coworking Platon Diagonal 459,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8255,Coworking Ca l'Agustí,http://calagusti.rehab-me.net/,+34 680 99 10 82,,Coworking Ca l'Agustí,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8256,Coworking Boutique Rambla Catalunya 49,https://coworkingboutique.es/,+34 685 50 67 31,,Coworking Boutique Rambla Catalunya 49,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8257,Cerdanyola Coworking,https://cerdanyolacoworking.com/,+34 936 92 21 80,,Cerdanyola Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8258,WeWork - Espacio de oficinas y coworking,https://www.wework.com/es-ES/buildings/ciutat-de-granada-121--barcelona?utm_source=Yext&utm_campaign=Organic&utm_medium=Listings,+34 919 01 76 50,,WeWork - Espacio de oficinas y coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8259,23 Coworking,http://www.23coworking.com/,+34 977 68 07 46,,23 Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8260,Coworking Santa Coloma,https://www.coworkingsantacoloma.com/,+34 930 00 99 11,,Coworking Santa Coloma,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8261,El Palomar Coworking,http://www.elpalomar-coworking.cat/,+34 933 60 08 71,,El Palomar Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8262,Space Coworking by Cabré,NULL,+34 629 51 93 23,,Space Coworking by Cabré,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8263,Berlines 46,NULL,+34 932 05 26 57,,Berlines 46,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8264,Aticco Bailén - Coworking Eixample Dreta,https://aticco.com/coworking-eixample-dreta/?utm_source=Google_Business&utm_medium=organic&utm_campaign=coworking_bailen,+34 608 06 95 25,,Aticco Bailén - Coworking Eixample Dreta,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8265,Espai Coworking,NULL,+34 936 35 25 75,,Espai Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8266,OLAB: Open Laboratory /coworking & Incubadora,NULL,+34 935 32 15 48,,OLAB: Open Laboratory /coworking & Incubadora,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8267,Cloudworks Tuset - Diagonal,https://wearecloudworks.com/,+34 930 18 09 15,,Cloudworks Tuset - Diagonal,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8268,STUDIO52 Bcn * Coworking & Plató Fotográfico,https://studio52bcn.com/,+34 649 40 85 48,,STUDIO52 Bcn * Coworking & Plató Fotográfico,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8269,Zamness I Coworking Space Barcelona,http://www.zamness.com/,+34 661 80 71 37,,Zamness I Coworking Space Barcelona,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8270,GBC Business Center - Coworking,http://www.aticgroup.es/,+34 931 59 62 00,,GBC Business Center - Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8271,9Work Coworking center Wellness,NULL,+34 964 21 83 89,,9Work Coworking center Wellness,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8272,Coworking G.I. Esplugues,https://sites.google.com/view/coworking-g-i,+34 937 63 94 56,,Coworking G.I. Esplugues,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8273,"Oasis Creativo Bcn. Experiencias creativa, team building y experiencias creativas",http://www.oasiscreativobcn.com/,+34 655 91 24 96,,"Oasis Creativo Bcn. Experiencias creativa, team building y experiencias creativas",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8274,"Spaces - Barcelona, Spaces Passatge Mas de Roda",https://www.spacesworks.com/es/barcelona-es/mas-de-roda?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,+34 917 93 67 41,,"Spaces - Barcelona, Spaces Passatge Mas de Roda",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8275,Labideas Coworking Social,NULL,+34 659 76 26 06,,Labideas Coworking Social,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8276,Regus - Barcelona Diagonal,https://www.regus.com/es-es/spain/barcelona/avenida-diagonal-640-535?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,+34 917 93 67 40,,Regus - Barcelona Diagonal,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8277,"Regus - Barcelona, Sarria Forum",https://www.regus.com/es-es/spain/barcelona/sarria-forum-4645?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,+34 917 93 67 40,,"Regus - Barcelona, Sarria Forum",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8278,MOB Sants - Coworking and Office Space,https://mob-barcelona.com/?utm_source=Google&utm_medium=Maps&utm_campaign=GMB_Sants,+34 936 67 41 65,,MOB Sants - Coworking and Office Space,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8279,Oficina Balmes Business Center & Coworking,https://www.oficinabalmes.com/,+34 640 20 10 45,,Oficina Balmes Business Center & Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8280,Espai d'Empreses i Serveis Llullmar,NULL,+34 934 50 17 76,,Espai d'Empreses i Serveis Llullmar,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8281,el taller coworking,https://eltaller-coworking.cat/,+34 658 03 56 58,,el taller coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8282,"Regus - Barcelona, Diagonal Hightech 22@",https://www.regus.com/es-es/spain/barcelona/avenida-diagonal-131-4532?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,+34 917 93 67 40,,"Regus - Barcelona, Diagonal Hightech 22@",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8283,VN Castellón Trade Center & Coworking,http://www.vntradecenter.es/,+34 964 09 01 22,,VN Castellón Trade Center & Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8284,Coworking Vilanova i la Geltru y Oficinas,https://coworking.negrila.es/,+34 611 07 89 17,,Coworking Vilanova i la Geltru y Oficinas,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8285,Za/Pa,https://za-pa.com/,+34 678 12 89 94,,Za/Pa,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8286,Coworking Acomroig,NULL,+34 936 34 05 41,,Coworking Acomroig,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8287,Internship Coworking Barcelona,https://barcelona.cool/coworking-barcelona/,+34 932 13 24 96,,Internship Coworking Barcelona,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8288,miOffice,NULL,+34 687 50 48 28,,miOffice,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8289,Coworking Casa de la Música,https://www.falset.org/coworking,+34 977 83 18 86,,Coworking Casa de la Música,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8290,Centro Francesc Macià - Despachos y Oficinas de Coworking,NULL,+34 932 52 98 30,,Centro Francesc Macià - Despachos y Oficinas de Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8291,Agencia Inmobiliaria - Coworking WESTATE - Barcelona,https://westate.es/,+34 935 84 84 14,,Agencia Inmobiliaria - Coworking WESTATE - Barcelona,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8292,Simbòlics Coworking - Professionals de la Salut,NULL,+34 617 50 59 38,,Simbòlics Coworking - Professionals de la Salut,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8293,CREC Coworking Barcelona Poble Sec,http://crec.cc/es,+34 931 16 55 85,,CREC Coworking Barcelona Poble Sec,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8294,Grupo Sinergia Coworking de Terapeutas,NULL,+34 608 07 31 89,,Grupo Sinergia Coworking de Terapeutas,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8295,Origen Ibiza Coworking,https://www.origenibiza.com/,+34 691 39 25 18,,Origen Ibiza Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8296,Cowork Group Ibiza,https://www.coworkgroupibiza.com/,+34 659 43 75 28,,Cowork Group Ibiza,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8297,The Business Space Ibiza,https://www.thebusinessspaceibiza.com/,+34 871 11 56 99,,The Business Space Ibiza,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8298,CoWorking Eivissa - Business Point Eivissa,http://www.businesspointibiza.com/,+34 602 43 82 54,,CoWorking Eivissa - Business Point Eivissa,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8299,theHUB. Ibiza - Coworking | Private Offices | Meeting Rooms | Music Studio,http://www.thehubibiza.com/,+34 604 29 37 11,,theHUB. Ibiza - Coworking | Private Offices | Meeting Rooms | Music Studio,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8300,elKaladero,https://elkaladero.io/,+34 951 20 48 62,,elKaladero,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8301,Mil Cien Grados,https://milciengrados.bigcartel.com/,+34 611 78 37 95,,Mil Cien Grados,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8302,OBS,https://www.obsmelilla.com/,+34 951 19 57 80,,OBS,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8303,The Pool Marbella,https://www.thepool.es/,+34 951 30 65 44,,The Pool Marbella,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8304,Monday Muelle Uno | Coworking en Málaga,https://mymonday.es/ubicaciones/muelle-uno/,+34 951 20 40 43,,Monday Muelle Uno | Coworking en Málaga,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8305,NoW_Working,http://noworking.pro/,+34 865 51 37 86,,NoW_Working,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8306,Area Coworking,http://www.areamadrid.es/,+34 644 62 84 10,,Area Coworking,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8307,"Spaces - Madrid, Retiro",https://www.spacesworks.com/es/madrid/retiro?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,+34 917 93 67 41,,"Spaces - Madrid, Retiro",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8308,Monday Río | Coworking en Madrid,https://mymonday.es/ubicaciones/rio/,+34 910 05 41 29,,Monday Río | Coworking en Madrid,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8309,"Spaces - Madrid, Paseo de la Castellana 81",https://www.spacesworks.com/es/madrid-es/azca?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,+34 919 26 76 00,,"Spaces - Madrid, Paseo de la Castellana 81",NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8310,Impact Hub Donostia,http://donostia.impacthub.net/,+34 943 45 84 85,,Impact Hub Donostia,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8311,CoWorking Irun,https://www.coworkingirun.com/,+34 843 63 09 67,,CoWorking Irun,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8312,cospaceSS,http://www.cospacess.com/,+34 943 32 03 69,,cospaceSS,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8313,Coworking in the Sun,http://www.coworkinginthesun.com/,+34 922 38 93 03,,Coworking in the Sun,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8314,The Social Hub Coworking San Sebastian,https://www.thesocialhub.co/san-sebastian/co-working-space/?utm_source=googlemybusiness&utm_medium=organic,+34 696 93 98 35,,The Social Hub Coworking San Sebastian,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8315,Coworking Port d'Andratx,https://www.coworkingportandratx.com/,+34 650 17 58 02,,Coworking Port d'Andratx,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8316,Coworking Calvià,http://www.ifoc.es/coworking/,+34 971 13 46 13,,Coworking Calvià,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8317,Sa Taronja,https://www.sataronja.eu/,+34 971 13 63 68,,Sa Taronja,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8318,Working Space - Palmanova,https://www.workingspacepalmanova.com/,+34 668 51 53 40,,Working Space - Palmanova,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8319,IFOC Calvià,http://www.ifoc.es/,+34 971 13 46 13,,IFOC Calvià,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8320,THE HUB MALLORCA,http://www.hubmallorca.com/,+34 971 07 95 89,,THE HUB MALLORCA,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8321,SWEET COWORKING - Workspace,https://sweetcoworking.com/,+34 629 71 55 45,,SWEET COWORKING - Workspace,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
8322,Space,https://officespace.es/,+34 630 14 61 18,,Space,NULL,NULL,106,10,82,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,9/30/2025,9/30/2025 16:17,9/30/2025 16:17,NULL
